source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"The LOCATION@1 toad , PERSON@1 latastii , is a species of toad in the Bufonidae family .","The LOCATION@1 toad, PERSON@1 latastii, is a species of toad.",Bufo latastii is a species of toad in the Bufonidae family .,2310,0.614972935,0.998476565,-0.628151298,0.643776031,0.782419026,-0.878118753
"History Following the success of Grand Theft Auto : Vice City , consumers anticipated a new Grand Theft Auto game on the PlayStation NUMBER@1 in late NUMBER@2 .","Following the success of Grand Theft Auto : Vice City, gamers were looking for a new Grand Theft Auto game on the PlayStation NUMBER@1 in late NUMBER@2.",Grand Theft Auto : LOCATION@1 is one of the video games for the Grand Theft Auto game series .,2311,0.901218352,0.993759692,-0.801871657,0.70586582,0.991451919,-3.464314461
"The film was released in United States theaters on March 30 , 2001 and on VHS and DVD on September 28 , 2001 .","The movie was released in United States theaters on March 30, 2001 and on DVD on September 28, 2001.","30 March , 2001",2312,0.844127482,0.915893674,-0.841467679,0.760193709,0.631387949,-5.307064533
"On the June 11 edition of Raw , Benoit was drafted from SmackDown !",Benoit was drafted by SmackDown on the 11th episode of Raw.,"On the June 11 episode of RAW , Benoit was drafted from SmackDown !",2313,0.803995246,0.968654573,-1.458338976,0.74171117,0.785288632,-1.383800149
Ski facilities Airolo is also a small ski-resort with 30km of prepared slopes .,Airolo is a small ski resort with 30km of pistes.,Airolo is also a small ski-resort with 30km of ski slopes .,2314,0.553213005,0.887436688,-1.033498406,0.728431785,0.978028417,-1.064400554
"Sint-Katelijne-Waver -LRB- old spelling : PERSON@1 , French PERSON@2 -RRB- is a municipality located in the Belgian province of LOCATION@1 . The municipality comprises the towns of Onze-Lieve-Vrouw-Waver and Sint-Katelijne-Waver proper .",Sint-Katelijne-Waver is a municipality located in the Belgian province of LOCATION@1.,Sint-Katelijne-Waver is a municipality located in the Belgian province of LOCATION@1 .,2315,0.305273802,0.996085823,-0.319857091,0.307390165,0.996085823,-0.572324038
"The ORGANIZATION@1 , the LOCATION@1 , and LOCATION@2 are the world 's three largest sugar beet producers , ORGANIZATION@2 And Producers - Countries By Commodity although only the ORGANIZATION@1 and LOCATION@3 are significant exporters of sugar from beets .",Only the ORGANIZATION@1 and the LOCATION@1 are significant exporters of sugar from beets.,"The biggest producers of sugar beet are the ORGANIZATION@1 , the LOCATION@1 and LOCATION@2 .",2316,0.297424309,0.996875048,-0.835277021,0.591423757,0.999678433,-1.450514913
"Playing for Pizza is a short novel by PERSON@1 , released on September NUMBER@1 , NUMBER@2 .","Playing for Pizza is a short story by PERSON@1, published in NUMBER@2.","Playing for Pizza is a short novel by PERSON@1 , released on September NUMBER@1 NUMBER@2 .",2317,0.683906584,0.974860311,-1.677101374,0.872325462,0.947936416,-1.333707333
Variable nebula are reflection nebula that change in brightness because of changes in their star .,Variable nebula are reflection nebula that change in brightness because of changes in their star.,A Variable nebula is a reflection nebula that gets brighter and darker because of changes in its star .,2318,0.971327203,0.999941647,-0.400014877,0.949351149,0.999845862,-2.115376234
"Neither are all extremophiles unicellular ; protostome animals found in similar environments include the LOCATION@1 worm , the psychrophilic Grylloblattodea -LRB- insects -RRB- , Antarctic krill -LRB- a crustacean -RRB- , and the '' water bear '' .","The krill -LRB- a crustacean -RRB-, and the water bear -LRB- also called '' the water bear '' -RRB- are all unicellular.","In : PERSON@1 -LRB- ed -RRB- Encyclopedia of Microbiology , 2nd ed , Vol NUMBER@1 , pp317 -- NUMBER@2 .",2319,0.399557487,0.999606848,-1.950512648,0.751535794,0.009823412,-4.906728745
"PERSON@1 released her second solo album , Beautiful Collision , in NUMBER@1 .","PERSON@1 released her second solo album, Beautiful Collision, in NUMBER@1.",Beautiful Collision,2320,0.913409975,0.999881268,-0.338504553,0.766011252,0.964418232,-3.781079054
The resulting zygote develops into an embryo inside the ovule .,The resulting zygote develops into an embryo inside the ovule.,The zygote then develops into an embryo inside the ovule .,2321,0.963404565,0.999863267,-0.293383539,0.958386913,0.805968583,-1.361148357
"The Korean War -LRB- 1950 -- 1953 -RRB- was a military conflict between the Republic of Korea , supported by the United Nations , and the Democratic People 's Republic of Korea and People 's Republic of China -LRB- PRC -RRB- , with air support from the Soviet Union .",The Korean War -LRB- 1950-19 1953 -RRB- was a military conflict between the Republic of Korea and the People's Republic of China.,"Soviet Union - 25,972",2322,0.424724073,0.999271452,-0.832853973,0.612720126,0.298638552,-5.259509087
"Another notable death mask is that of PERSON@1 , taken on the island of Saint PERSON@2 and displayed at LOCATION@1 s ORGANIZATION@1 .","Another notable death mask is that of PERSON@1, taken on the island of Saint PERSON@2 and displayed at LOCATION@1 s ORGANIZATION@1.","Another famous death mask is that of PERSON@1 , taken on the island of Saint PERSON@2 and displayed at LOCATION@1 s ORGANIZATION@1 .",2323,0.953448359,0.999925077,-0.311454684,0.976335686,0.946087718,-0.607383549
2006 & ndash ; The United Kingdom Terrorism Act 2006 becomes a law .,2006 - The United Kingdom Terrorism Act 2006 becomes a law.,1533 - Thomas Cranmer becomes Archbishop of Canterbury .,2324,0.77832209,0.867237449,-0.724163651,0.678738463,0.00150677,-5.287688732
"On November NUMBER@1 , the storm turned to the southwest , and the next day PERSON@1 deteriorated to tropical depression status as it curved westward . Early on November NUMBER@2 PERSON@1 moved ashore near LOCATION@1 , LOCATION@2 as a minimal tropical cyclone ; it turned northward into LOCATION@3 , and on November NUMBER@3 PERSON@1 dissipated over LOCATION@4 .","On November NUMBER@1, the storm turned to the southwest, and the next day PERSON@1 deteriorated to tropical depression status as it curved westward.","PERSON@1 weakened further into a tropical depression and on November NUMBER@1 it made its fifth and last landfall near LOCATION@5 , LOCATION@2 and on November NUMBER@3 PERSON@1 died out while over LOCATION@4 .",2325,0.35573133,0.99890542,-0.63441062,0.488668405,0.999399364,-2.531430721
"According to classical Jewish belief , the Temple acted as the figurative '' footstool '' of God 's presence and a Third Temple will be built there in the future .","According to classical Jewish belief, the Temple acted as the '' footstool '' of God's presence and a Third Temple will be built there in the future.","According to classical Jewish belief , it was the '' footstool '' of God 's presence in the physical world .",2326,0.870804753,0.99821341,-0.524150074,0.827943622,0.997463226,-2.068662405
"The Indonesian capital city , LOCATION@1 , is in west Java .","The Indonesian capital, LOCATION@1, is in west Java.","The capital city of LOCATION@2 , LOCATION@1 , is in Java .",2327,0.806255555,0.705957592,-1.090749264,0.774588923,0.583431065,-3.295451403
Myers -LRB- and William James -RRB- posited that a '' true science of mind should seriously take into account all kinds of human experiences before prematurely accepting a theory of mind '' .,Myers -LRB- and William James -RRB- posited that a '' true science of mind should seriously take into account all kinds of human experiences '' before prematurely accepting a theory of mind.,"Edward Division of Perceptual Studies , University of Virginia .",2328,0.982741998,0.999912381,-0.307152599,0.767752116,0.002208228,-5.132305145
"CHORUS -LRB- twice -RRB- Soul and body we 'll lay down for our freedom , And show , that we , the brotherhood , are of PERSON@1 stock .","CHORUS -LRB- twice -RRB- Soul and body we 'll lay down for our freedom, And show that we, the brotherhood, are of PERSON@1 stock.","CHORUS We 'll lay down our souls and bodies to attain our freedom , And we 'll show that we , brothers , are of the Cossack nation .",2329,0.919830472,0.999833226,-0.419859022,0.849107941,0.999920964,-3.430483341
"Because of ORGANIZATION@1 's southern declination , it can only be viewed south of latitude NUMBER@1 Â N. Red dwarfs such as ORGANIZATION@1 are far too faint to be seen with the naked eye ; even from Alpha Centauri A or B , PERSON@1 would only be seen as a fifth magnitude star .","Red dwarfs such as ORGANIZATION@1 are far too faint to be seen with the naked eye. Even from Alpha Centauri A or B, PERSON@1 would only be seen as a fifth magnitude star.","Even from Alpha Centauri A or B , PERSON@1 would only be seen as a 5th magnitude star .",2330,0.545554041,0.997644305,-0.290322334,0.556036263,0.983688772,-1.126548409
"The band is composed of Damian Kulash -LRB- lead vocals and guitar -RRB- , Tim Nordwind -LRB- bass guitar and vocals -RRB- , Dan Konopka -LRB- drums and percussion -RRB- and Andy Ross -LRB- guitar , keyboards and vocals -RRB- , who joined them in 2005 , replacing Andy Duncan .","The band is made up of Damian Kulash -LRB- lead vocals and guitar -RRB-, Tim Nordwind -LRB- bass guitar and vocals -RRB-, Andy Ross -LRB- guitar, keyboards and vocals -RRB-.","The band members are Damian Kulash -LRB- lead vocals and guitar -RRB- , Tim Nordwind -LRB- bass guitar and backing vocals -RRB- , Dan Konopka -LRB- drums and percussion -RRB- and Andy Ross -LRB- keyboards , guitar and backing vocals -RRB- .",2331,0.564424605,0.0,-0.802608252,0.76591192,0.0,-0.861798346
It also provided for an administration board to govern the principality until a permanent form of government could be established .,It also provided for an administration board to govern the principality until a permanent form of government could be established.,It also provided for an administration board to govern the principality until a permanent government could be set up .,2332,0.9763979,0.999875247,-0.225408927,0.976585523,0.719083488,-1.228847623
"LOCATION@1 is a village in LOCATION@2 , LOCATION@3 , LOCATION@4 ; it also extends slightly into LOCATION@5 .","LOCATION@1 is a village in LOCATION@2, LOCATION@3, LOCATION@4.",LOCATION@1 is a city of LOCATION@3 in the LOCATION@4 .,2333,0.516391031,0.992522657,-0.646162271,0.458503423,0.476436466,-2.931038141
Abkhaz is a Northwest Caucasian language spoken mainly by the Abkhaz people .,Abkhaz is a Northwest Caucassian language spoken mainly by the Abkhaz people.,Abkhaz is a Northwest Caucasian language spoken most in LOCATION@1 and LOCATION@2 .,2334,0.967219949,0.879325449,-0.922879636,0.917943558,0.810835838,-3.476980448
Santa Rosa County is a county located in the U.S. state of Florida .,Santa Rosa County is a county in the U.S. state of Florida.,"Santa Rosa County is a county located in the U.S. state of Florida , and was formed on February 18 , 1842 .",2335,0.836148623,0.962434351,-0.333553374,0.596028304,0.507734001,-2.273576736
"LOCATION@1 is a state in the southeastern LOCATION@2 , on the LOCATION@3 . It is bordered to the west by the LOCATION@4 , to the north by LOCATION@5 and LOCATION@6 , and to the east by the LOCATION@7 .","It is bordered to the west by the LOCATION@4, to the north by LOCATION@5 and LOCATION@6 and to the east by the LOCATION@7.","To the west is the LOCATION@4 , to the south is the LOCATION@8 , and to the east is the LOCATION@7 .",2336,0.537551567,0.999720752,-0.395665497,0.734990543,0.337328672,-1.187353253
"PERSON@1 was formally appointed and installed as Special Envoy for LOCATION@1 for the ORGANIZATION@1 , Scientific and Cultural Organization on November NUMBER@1 , NUMBER@2 , for a four-year term .","He was appointed and installed as Special Envoy for LOCATION@1 for the ORGANIZATION@1, Scientific and Cultural Organization on November NUMBER@1, NUMBER@2, for a four-year term.","PERSON@1 was formally appointed Special Envoy for LOCATION@1 for the ORGANIZATION@1 , Scientific and Cultural Organization on November NUMBER@1 , NUMBER@2 , for a four-year term .",2337,0.848993545,0.988864601,-0.530463517,0.801999394,0.999071479,-1.103113413
