source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
simplify: It is one of the best preserved of all Roman buildings .,['It is one of the best preserved of all Roman buildings.'],The Pantheon is the best preserved of all Roman buildings .,1616,0.862309362,0.99990499,-1.18492496,0.949500799,0.993635535,-2.063049555
"simplify: Rezovski Creek -LRB- 're - zov-ski po - ` tok -RRB- is a melt-water stream located on Livingston Island , Antarctica .","[""Rezovski Creek -LRB-'re - zov-ski po -  tok -RRB- is a stream in the Antarctic Peninsula.""]",It is 500 meters long .,1617,0.697929845,0.999419689,-1.616054654,0.490645574,0.143248811,-4.648633003
"simplify: Starting his career as a commercial artist , Ray was drawn into independent filmmaking after meeting French filmmaker Jean Renoir and viewing the Italian neorealist film Bicycle Thieves during a visit to London .","['Starting his career as a commercial artist, Ray was drawn into independent filmmaking after meeting French filmmaker Jean Renoir and viewing the Italian neorealist film Bicycle Thieves while visiting London.']",He started his career as a commercial artist . Ray was interested in filmmaking by meeting French filmmaker Jean Renoir and seeing the Italian neorealist film Bicycle Thieves during a visit to London .,1618,0.873748438,0.999867141,-0.918079555,0.968462408,0.999037445,-1.384900212
simplify: Balls of solid glass occasionally were used in a method purported to prevent lightning strikes to ships .,['Balls of solid glass were sometimes used in a method purported to prevent lightning strikes to ships.'],Balls of solid glass occasionally were used in a method thought to prevent lightning strikes to ships .,1619,0.876129176,0.918315291,-1.143566251,0.923571205,0.919963956,-1.721625328
"simplify: PERSON@1 , the Reverend consents to her visiting PERSON@2 's home , PERSON@3 , on an extended holiday .","[""PERSON@1, the Reverend, consents to her visiting PERSON@2's home, PERSON@3, on an extended holiday.""]","PERSON@1 , so he lets her visit PERSON@2 's home .",1620,0.863909642,0.965498328,-1.221162081,0.85387922,0.980635941,-2.811481953
"simplify: Unable to crack the ORGANIZATION@1 regularly he was traded by the Coyotes to the LOCATION@1 for PERSON@1 on July NUMBER@1 , NUMBER@2 .","['Unable to crack the ORGANIZATION@1 regularly he was traded by the Coyotes to the LOCATION@1 for PERSON@1 on July NUMBER@1, NUMBER@2.']","Unable to make the ORGANIZATION@1 regularly he was traded by the Coyotes to the LOCATION@1 for PERSON@1 on July NUMBER@1 , NUMBER@2 .",1621,0.887616495,0.999881566,-0.571986854,0.636089804,0.813015759,-0.827579618
"simplify: Jahan 's eldest daughter , the devoted Jahanara Begum , gradually brought him out of grief and took the place of Mumtaz at court .","[""Jahan's eldest daughter, the devoted Jahanara Begum, gradually brought him out of grief and took the place of Mumtaz at court.""]","Jahan 's eldest daughter , the devoted -LRB- loving -RRB- Jahanara Begum , slowly brought him out of mourning and took the place of Mumtaz at court .",1622,0.89174962,0.999956727,-0.824031532,0.961009573,0.777656436,-2.858622789
"simplify: The Acts joined the Kingdom of England and the Kingdom of Scotland -LRB- previously separate states , with separate legislatures but with the same monarch -RRB- into a single , united kingdom named '' Great Britain '' .","[""The Acts joined the Kingdom of England and the Kingdom of Scotland -LRB- previously separate states, with separate legislatures but with the same monarch -RRB- into a single, united kingdom named '' Great Britain ''.""]","The Acts of Union were a pair of Parliamentary Acts passed in 1706 and 1707 by , respectively , the Parliament of England and the Parliament of Scotland , to make effective the Treaty of Union which had been between the two countries .",1623,0.93284749,0.999917865,-0.972338796,0.463701971,0.935736358,-3.05538559
"simplify: Traditionally , ORGANIZATION@1 has been referred to as '' the chief nurse of LOCATION@1 's statesmen '' , '' ORGANIZATION@1 - the establishment 's choice '' , ORGANIZATION@2 , LOCATION@2 , NUMBER@1 September NUMBER@2 .","[""Traditionally, ORGANIZATION@1 has been called '' the chief nurse of LOCATION@1's statesmen '', '' ORGANIZATION@1 - the establishment's choice '', ORGANIZATION@2, LOCATION@2, NUMBER@1 September NUMBER@2.""]","Traditionally , ORGANIZATION@1 has been referred to as '' the chief nurse of LOCATION@1 's statesmen '' .",1624,0.857537694,0.999923527,-0.970289052,0.880129245,0.996699691,-1.197232366
simplify: When people are eating with chopsticks they usually do n't also use a knife and fork .,"[""When people are eating with chopsticks they usually don't also use a knife and fork.""]",When people are eating with chopsticks they usually do n't use a knife and fork .,1625,0.846151665,0.999910116,-1.015194654,0.965336913,0.978404105,-1.039572954
"simplify: According to German food laws , only products called '' Bavarian Leberkäse '' are allowed not to contain liver ; otherwise , there must be a minimum liver content of 4 % .","[""According to German food laws, only products called '' Bavarian Leberkäse '' are allowed not to have liver in them.""]","According to German food laws , only products called '' Bavarian Leberkäse '' are allowed not to have liver in them ; otherwise , there must be a minimum liver content of 4 % .",1626,0.641731881,0.993824959,-1.030424714,0.979052109,0.995935917,-0.892697752
simplify: It was released for the Game Boy Advance in 2004 in Japan and Europe and 2005 in North America .,['It was released for the Game Boy Advance in 2004.'],Setting,1627,0.443071991,0.997619629,-1.584267735,0.537035186,0.0,-7.472315311
"simplify: The LOCATION@1 were a single province since Indonesian independence , until they were split into LOCATION@2 and LOCATION@3 in NUMBER@1 .",['The LOCATION@1 were a single province until they were divided into LOCATION@2 in NUMBER@1.'],"The islands are now divided between two provinces , LOCATION@3 and LOCATION@2 .",1628,0.619385567,0.500902653,-1.466575861,0.853843527,0.999845922,-2.512988567
simplify: The ORGANIZATION@1 of LOCATION@1 was founded in NUMBER@1 as the ORGANIZATION@2 -LRB- it acquired the '' Royal '' prefix in NUMBER@2 -RRB- by royal charter of King PERSON@1 in NUMBER@1 - the first medical institution in LOCATION@2 to receive a royal charter .,['The ORGANIZATION@1 of LOCATION@1 was founded in NUMBER@1 as the ORGANIZATION@2.'],It was originally created as the College of Physicians by royal charter of King PERSON@1 in NUMBER@1 .,1629,0.257788478,0.997771382,-0.806785524,0.826317623,0.999867141,-2.347659826
"simplify: Kinect holds the Guinness World Record of being the '' fastest selling consumer electronics device '' . It sold an average of 133,333 units per day with a total of 8 million units in its first 60 days .","['It sold an average of 133,333 units per day with a total of 8 million in its first 60 days.']","The Kinect was named the '' Fastest selling consumer electronics device '' by the Guinness World Records , selling an average of 133,333 kinects per day with a total of 8 million units in its first 60 days .",1630,0.40198632,0.999281347,-1.084235311,0.933556518,0.999872804,-1.752310514
"simplify: In LOCATION@1 , the goddess PERSON@1 -LRB- Sanskrit : T r , PERSON@2 : -RRB- meaning '' star '' is the second of the ORGANIZATION@1 -LRB- ten -RRB- Mahavidyas or '' Great Wisdom goddesses '' , Tantric manifestations of LOCATION@2 , LOCATION@3 , or Parvati .","[""In LOCATION@1, the goddess PERSON@1 -LRB- Sanskrit : T r, PERSON@2 : -RRB- meaning '' star '' is the second of the ORGANIZATION@1.""]","In Hinduism , the Goddess PERSON@1 -LRB- Sanskrit : T r , PERSON@2 : -RRB- meaning '' star '' is the second of the ten Mahavidyas or '' Great Wisdom -LRB- Goddesse -RRB- s '' , Tantric manifestations of LOCATION@2 , LOCATION@3 or Parvati .",1631,0.462123193,0.999573648,-0.715563416,0.797924513,0.0,-1.806818724
"simplify: PERSON@1 -LRB- K. NUMBER@1 ; complete title : , literally '' The Rake Punish 'd , or PERSON@1 '' -RRB- is an opera in two acts with music by PERSON@2 and with Italian libretto by PERSON@3 .",['PERSON@1 -LRB- K. NUMBER@1 -RRB- is an opera by PERSON@2 with music by PERSON@2 and Italian music by PERSON@3.'],PERSON@1 is an opera by PERSON@2 .,1632,0.555657853,0.994064569,-1.231775403,0.710015398,0.473666161,-2.973354816
"simplify: Instead , he took a ship to England , where he boarded the passenger ferry Sussex for Dieppe , France .","['Instead he took a ship to England, where he boarded the passenger ferry Sussex for Dieppe, France.']",He took a ship to England instead .,1633,0.848128694,0.998501301,-1.028509498,0.837980761,0.99790132,-3.231486559
"simplify: The katana was paired most often with the wakizashi or sh t , a similarly made but shorter sword , both worn by the members of the warrior class .","['The katana was paired most often with the wakizashi or sh t, a similarly made but shorter sword.']",How they are made,1634,0.563405492,0.999191403,-0.862197101,0.65138059,5.38e-05,-5.153083801
simplify: The relationship between ball size and cell division has been extensively studied in yeast .,['The relationship between ball size and cell division has been studied in yeast.'],Cell size,1635,0.78346215,0.996713221,-1.292163014,0.683941437,0.182487771,-5.797767639
simplify: The ORGANIZATION@1 deletion policy describes how pages that do not meet the relevant criteria for content of the encyclopedia are identified and removed from ORGANIZATION@1 .,['The ORGANIZATION@1 deletion policy describes how pages that do not meet the criteria for content of the encyclopedia are identified and removed from ORGANIZATION@1.'],-LRB- Removed .,1636,0.899569934,0.997642636,-0.906184375,0.745957368,0.000408511,-7.505015373
simplify: The war began on 25 June 1950 and an armistice was signed on 27 July 1953 .,['The war began on 25 June 1950 and an armistice was signed on 27 July 1953.'],Jul-50,1637,0.88668681,0.999942541,-0.81155324,0.764935052,0.029667627,-6.248718739
"simplify: Overall , the definition of food waste can vary in many ways , including , but not limited to : what food waste consists of , how food waste is produced , and where\/what it is discarded from\/generated by .",['Food waste can be a waste -LRB- or food waste -RRB- in many ways.'],What food waste consists of,1638,0.281981403,0.474253058,-4.07972765,0.780119644,0.991178751,-2.573307037
simplify: 1880 & ndash ; France annexes Tahiti .,['1880 - France annexes Tahiti'],1880 - France annexes Tahiti,1639,0.583478053,0.854489863,-2.248967886,0.653691003,0.854489863,-2.939888
simplify: Various inscriptions of the Res Gestae have been found scattered across the former LOCATION@1 .,['Various inscriptions of the Res Gestae have been found scattered across the former LOCATION@1.'],Various copies of the Res Gestae have been found throughout the LOCATION@1 .,1640,0.9137115,0.999882281,-0.947323978,0.770298908,0.849029541,-2.266602278
"simplify: Other languages Lol is a Dutch word -LRB- not an acronym -RRB- which , coincidentally , means '' fun '' -LRB- '' lollig '' means '' funny '' -RRB- .","[""Other languages Lol is a Dutch word -LRB- not an acronym -RRB- which means '' fun '' -LRB- '' funny '' -RRB-.""]","It also means mute in Persian and is a native Dutch word -LRB- not an acronym -RRB- which , conveniently , means '' fun '' -LRB- '' lollig '' means '' funny '' -RRB- .",1641,0.674979686,0.999776363,-1.276471019,0.81424311,0.99982357,-1.628984451
"simplify: The longest land tunnel in the world , the LÃ tschberg Base Tunnel , is in operation since late NUMBER@1 , connecting by rail the town of LOCATION@1 in canton LOCATION@2 , with the town of Visp in canton Valais\/Wallis .","['The longest land tunnel in the world, the L tschberg Base Tunnel, is in operation since late NUMBER@1. It connects by rail the town of LOCATION@1 in canton LOCATION@2 to the town of Visp in canton Valais/Wallis.']","The longest land tunnel in the world , the LÃ tschberg Base Tunnel , will soon be working , in late NUMBER@1 perhaps , connecting by rail the town of LOCATION@1 in canton LOCATION@2 , with the town of Visp in canton Valais\/Wallis .",1642,0.784482064,0.999058127,-0.803601027,0.95204243,0.999907672,-1.556129694
