source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
The Giro was inspired by the Tour de France .,The Giro was inspired by the Tour de France.,This is the same as the young riders competition in the Tour de France .,333,0.942338583,0.999882102,-0.902988017,0.867353079,0.889624596,-3.672110558
"This makes it more likely that an article only available under the CC-BY-SA license will be erroneously labeled otherwise , and subsequently used in violation of the license .","This makes it more likely that an article only available under the CC-BY-SA license will be erroneously labeled otherwise, and used in violation of the license.","This makes it more likely that an article only available under the GFDL will be erroneously labeled otherwise , and subsequently used in violation of the license .",334,0.882898603,0.997295737,-0.71252948,0.878621728,0.956730783,-1.174307227
PERSON@1 -LRB- born NUMBER@1 November NUMBER@2 -RRB- is a ORGANIZATION@1 politician who has been the Member of ORGANIZATION@2 -LRB- MP -RRB- for ORGANIZATION@3 since NUMBER@3 .,"PERSON@1 -LRB- born November NUMBER@1, NUMBER@2 -RRB- is a ORGANIZATION@1 politician. He has been the Member of ORGANIZATION@2 for the ORGANIZATION@3 since NUMBER@3.",PERSON@1 -LRB- born NUMBER@1 November NUMBER@2 -RRB- is an English politician and since October NUMBER@4 he has been the Shadow Leader of the ORGANIZATION@4 . He is the Member of ORGANIZATION@2 for the ORGANIZATION@3 constituency in the LOCATION@1 .,335,0.878361762,0.998896778,-1.157778502,0.876832288,0.999883175,-2.247375488
The problem lies with Flash Memory management and is fixed remotely from Earth on February 6 .,The problem lies with Flash Memory management and is fixed remotely from Earth on February 6.,The problem was with Flash Memory management and fixed remotely from Earth on Feb 6th .,336,0.970162305,0.999919713,-0.570805967,0.968932475,0.916238964,-1.991419554
Hafnium was the penultimate stable isotope element to be discovered -LRB- rhenium was identified two years later -RRB- .,Hafnium was the penultimate stable isotope element to be found -LRB- rhenium was identified two years later -RRB-.,It is also used as a neutron absorber in control rods in nuclear power plants .,337,0.92922354,0.999669671,-1.231027603,0.728689033,0.007130464,-3.990167618
"The LOCATION@1 education system is a Blue Ribbon awarded school , ranked amongst the top fifty schools in LOCATION@2 .","The LOCATION@1 education system is a Blue Ribbon awarded school, ranked among the top fifty schools in LOCATION@2.",LOCATION@1 is a city in LOCATION@2 . It is well known for its schools .,338,0.932938869,0.950324595,-0.50462234,0.797854749,0.980864227,-2.918505192
"Its source is just 240 km -LRB- 150 mi -RRB- inland from the Atlantic Ocean , but the river runs away from the sea into the Sahara Desert , then takes a sharp right turn near the ancient city of Timbuktu -LRB- Tombouctou -RRB- and heads southeast to the Gulf of Guinea .","Its source is just 240 km -LRB- 150 mi -RRB- inland from the Atlantic Ocean, but the river runs away from the sea into the Sahara Desert, then takes a sharp right turn near the ancient city of Timbuktu -LRB- Tombouctou -RRB- and heads southeast to the Gulf of Guinea.","Its source is only 240 km -LRB- 150 miles -RRB- from the Atlantic Ocean , but the river flows away from the sea into the Sahara Desert , then turns near the ancient city of Timbuktu -LRB- Tombouctou -RRB- . From here , it goes southeast to the Gulf of Guinea .",339,0.966221186,0.0,-0.470265329,0.957400637,0.0,-1.270265579
"Keosauqua is a city in LOCATION@1 , LOCATION@2 , LOCATION@3 .","Keosauqua is a city in LOCATION@2, LOCATION@3.",Keosauqua is a city of LOCATION@2 in the LOCATION@3 .,340,0.712188345,0.886727691,-2.491773129,0.73125267,0.545261383,-3.834272861
"In NUMBER@1 the ORGANIZATION@1 series '' Spyship '' was broadcast , with June singing the title song .","In NUMBER@1 the ORGANIZATION@1 series '' Spyship '' was broadcast, with June singing the title song.",In NUMBER@1 June PERSON@1 sang the title song for the ORGANIZATION@1 series '' Spyship '' .,341,0.95311789,0.999899685,-0.688620269,0.918775096,0.973873496,-2.199773312
It can also be prepared by treating bromides with non-oxidising acids like phosphoric or acetic acids .,It can also be prepared by treating bromides with non-oxidising acids like phosphoric or acetic acids.,"It can be made by reacting bromides with non-oxidizing acids , because oxidizing acids would turn the bromides into bromine .",342,0.976305888,0.999904096,-0.467452258,0.890391656,0.999562502,-2.592650414
It has an area of 27 km ² .,It has an area of 27 km 2.,It has an area of 27 km & sup2 ; .,343,0.873599176,0.773290217,-1.874721408,0.869946312,0.545144975,-3.863726377
"It was his last game , other than the 1999 Pro Bowl .","It was his last game, other than the 1999 Pro Bowl.","That ended up being his final game -LRB- other than the 1999 Pro Bowl -RRB- , as he retired after that season .",344,0.913748526,0.999931693,-0.779289424,0.929902793,0.984915614,-3.770073414
"He is best known for disbelieving Jesus ' resurrection when first told of it , then proclaiming '' My Lord and my God '' on seeing Jesus in .","He is best known for believing Jesus'resurrection when first told of it, then proclaiming '' My Lord and my God '' on seeing Jesus in.",Paul became an apostle after Jesus death and resurrection .,345,0.888728048,0.986379147,-1.763953686,0.80236007,0.251398116,-4.259841442
The center of population of LOCATION@1 is located in PERSON@1 .,The center of town is located in PERSON@1.,PERSON@1 is a town in LOCATION@1 .,346,0.593273878,0.849261463,-1.556883574,0.560654044,0.500801325,-2.773262739
"In 1915 the Jervis Bay Territory Acceptance Act 1915 created the Jervis Bay Territory as an annexe to the Australian Capital Territory . In 1988 , when the ACT gained self-government , Jervis Bay became a separate territory administered by the Australian Government Minister responsible for Territories , presently the Minister for Home Affairs -LRB- Australia -RRB- .","In 1915 the Jervis Bay Territory became an annexe to the Australian Capital Territory and when the ACT gained self-government, Jervis Bay became a separate territory administered by the Australian Government Minister responsible for Territories.",The Jervis Bay Territory was created at the same time so that the ACT would have a harbor without relying on one of the states .,347,0.602193608,0.958766341,-0.765267313,0.546365653,0.904062986,-3.127928257
"Its rotation period is typical for large asteroids , but nothing is known of its axial tilt .","Its rotation period is typical for large asteroids, but nothing is known about its axial tilt.","Its rotation period is very common for big asteroids , but nothing is known of its axial tilt .",348,0.966197431,0.93929714,-0.79232496,0.984519482,0.855751336,-1.77457583
"PERSON@1 of LOCATION@1 -LRB- died NUMBER@1 -RRB- -LRB- French : PERSON@2 -RRB- , was countess of LOCATION@1 from NUMBER@2 to NUMBER@1 .","PERSON@1 of LOCATION@1 died NUMBER@1 -RRB- French : PERSON@2 -RRB-, was countess of LOCATION@1 from NUMBER@2 to NUMBER@1.",PERSON@1 of LOCATION@1 was Countess of LOCATION@1 from NUMBER@2 until NUMBER@1 .,349,0.846846615,0.982877254,-0.967962921,0.785914424,0.95531714,-1.659765601
"February NUMBER@1 & ndash ; Travel , financial and commercial transactions by LOCATION@1 citizens to LOCATION@2 are made illegal by the ORGANIZATION@1 .","February NUMBER@1 - Travel, financial and commercial transactions by LOCATION@1 citizens to LOCATION@2 are made illegal by the ORGANIZATION@1.","PERSON@1 , 35th President of the LOCATION@1 -LRB- b. NUMBER@2 -RRB-",350,0.859049449,0.911099195,-1.177607179,0.761664336,0.003576383,-4.83416748
"In 1856 , the Great Trigonometric Survey of British India established the first published height of Everest , then known as Peak XV , at 29002 f/O. In 1865 , Everest was given its official English name by the Royal Geographical Society upon recommendation of Andrew Waugh , the British Surveyor General of India at the time , who named it after his predecessor in the post , and former chief , Sir George Everest .","In 1865, Everest was given its official English name by the Royal Geographical Society on recommendation of Andrew Waugh, the British Surveyor General of India at the time, who named it after his predecessor in the post, and former chief, Sir George Everest.",This first published height was . Everest was given its official English name in 1865 by the Royal Geographical Society .,351,0.551758012,0.0,-0.625718534,0.523411644,0.876867831,-1.843916893
"With a weight below NUMBER@1 pounds , Buckles developed beriberi , yet led his fellow prisoners in calisthenics .","Buckles developed beriberi, yet led his fellow prisoners in calisthenics.","He became malnourished , with a weight below NUMBER@1 lb , and developed beriberi , yet led his fellow inmates in calisthenics .",352,0.584661902,0.999326706,-0.581744492,0.61503189,0.438755929,-2.059148312
"In Bangladesh , 21 February is observed as Language Movement Day , a national holiday .","In Bangladesh, February 21 is celebrated as Language Movement Day, a national holiday.",This day is celebrated by Bangladesh as Language Movement Day .,353,0.936198281,0.993963659,-1.197705269,0.909530181,0.816134751,-2.004757166
"The John Bull Hotel -LRB- later the Fat Lamb Hotel -RRB- was constructed , followed by a bridge over the creek .","The John Bull Hotel -LRB- later the Fat Lamb Hotel -RRB- was built, followed by a bridge over the creek.","A bridge was built over the creek , and then the John Bull Hotel -LRB- later the Fat Lamb Hotel -RRB- was built next to it .",354,0.902477507,0.975185573,-0.803601623,0.891670308,0.999227941,-1.64337635
"Digital signatures cryptographically bind an electronic identity to an electronic document and the digital signature can not be copied to another document . Paper contracts often have the ink signature block on the last page , and the previous pages may be replaced after a signature is applied .","Paper contracts often have the ink signature block on the last page, and the previous pages may be replaced after a signature is applied.",A digital signature is an electronic signature .,355,0.406645739,0.999789119,-0.546289742,0.380307854,0.466488838,-2.930137873
"Vesta is thought to consist of a metallic iron-nickel core , an overlying rocky olivine mantle , with a surface crust .","Vesta is thought to consist of a metallic iron-nickel core, an overlying olivine mantle, with a surface crust.","Vesta is thought to consist of a metallic iron-nickel core , above with a rocky olivine mantle , and a surface crust .",356,0.885375257,0.988898158,-0.984159768,0.899970491,0.88830781,-1.55725801
"Allergic reaction to contact with specific chemicals , such as Urushiol , derived from Poison Ivy or Poison Oak .","Allergic reaction to contact with specific chemicals, such as Urushiol, derived from Poison Ivy or Poison Oak.","Allergic reactions to contact with specific chemicals , such as Urushiol from Poison Ivy or Poison Oak .",357,0.934460975,0.999928474,-0.984220803,0.949242658,0.787100732,-1.592329621
"Restauration -LRB- Switzerland -RRB- , the period from 1814 to 1830 in Switzerland .","Restauration -LRB- Switzerland -RRB-, the period from 1814 to 1830 in Switzerland.",Restauration -LRB- Switzerland -RRB-,358,0.936613814,0.999905944,-2.123132944,0.822488335,0.888829768,-3.353044987
