,source_sentence,pred,gold,bart_score_pred
967,With the tacit consent of the occupation authorities PERSON conducted a campaign to remove Communism that was actually a veiled drive to remove all potential opposition.,person and his deputy person arrested the organization in the same year.,With the unspoken agreement of the occupation authorities PERSON conducted a number of actions to remove Communism.,-5.60268497467041
968,The program text or source is converted into machine instructions using a special program called a compiler which translates the FORTRAN program into machine language.,these programs are called the meta processing instructions.,These instructions are called programs.,-5.020450592041016
969,In NUMBER they were assistant creative directors for PERSON s Taking Chances Tour and PERSON s Glow in the Dark Tour.,in number person worked in location for the organization in location and location in location.,In NUMBER they were assistant creative directors for PERSON s Taking Chances Tour and PERSON s Glow in the Dark Tour.,-5.35360050201416
970,One reason for Mercedes parting ways with McLaren was because of McLaren s ambitious plans to build road cars as McLaren plan to put the McLaren MP C in production by.,in order to produce a car that could be produced by the mclaren company to make it cheaper than the mclaren s.,One reason given for Mercedes parting with McLaren was because of McLaren s ambitious plans to build road cars. McLaren plan to put the McLaren MP C in production by.,-3.830732583999634
971, ndash The Mars Reconnaissance Orbiter arrives at Mars.,the first american soldiers attack the american legion of vaccinations in the northwest of iraq., American troops stationed in the Persian Gulf begin to receive the first vaccinations against anthrax.,-5.906574249267578
972,The resulting lung inflammation is not an infection but can contribute to one since the material aspirated may contain anaerobic bacteria or other unusual causes of pneumonia.,the disease can also be caused by the presence of a pulmention in the host or by the infection.,The resulting lung inflammation is not an infection but can contribute to one since the material aspirated may contain bacteria.,-4.083134174346924
973,It was used to signify those who appreciated Austen in the wrong way and the term according to Lynch is now used almost exclusively about and against other people LRB emphasis in original RRB.,the people who wrote this happened in the city of england and made it harder for people to believe in it.,It began to mean the people who liked Austen in the wrong way. The word according to Lynch is now and against other people.,-3.898888349533081
974,PERSON is a Cameroonian football club based in LOCATION.,person is a football club that plays in location.,PERSON is a football club which plays in LOCATION.,-3.183206558227539
975,Description LOCATION is a large sparsely populated area spanning over NUMBER million km LRB comparable in size to LOCATION or LOCATION RRB which takes up about one sixth of the country s territory.,it has about number million square kilometres lrb roughly number km rrb of land which is roughly half the size of location except for a small area of about number km lrb about number square kilometres rrb.,It is a large sparsely populated area spanning over NUMBER million km LRB comparable in size to LOCATION RRB which takes up about one sixth of the country s territory.,-4.912282466888428
976,No Country for Old Men released in November follows closely the novel by Cormac McCarthy.,in the open country opened a country bar in the town of location.,No Country for Old Men came out in.,-4.953561305999756
977,Saint Aubin de Locquenay is a commune in the Sarthe department in the region of Pays de la Loire in northwestern France.,it is found in the region pays de la loire in the sarthe department in the west of france.,It is found in the region Pays de la Loire in the Sarthe department in the west of France.,-2.9277796745300293
978,Maerz and Paul A Dictionary of Color New York McGraw Hill Page ,pages pages pages page pages pages rrb,Other pages,-6.748629093170166
979,Gunnedah s primary exports are cotton coal beef lamb and pork and cereal and oilseed grains.,retrieved april. retrieved march retrieved retrieved.,Accessed April.,-6.903757095336914
980,Flobecq LRB RRB is a LOCATION municipality located in the Belgian province of LOCATION.,it is found in the region location in the belgian province of location.,Flobecq is a municipality located in the Belgian province of LOCATION.,-3.8044774532318115
981,Dedre Gentner s publications page most of them on analogy and available for download.,references references to books by david oates and dr. r. p. o.,Keith Holyoak s publications page many on analogy and available for download.,-5.304642677307129
