source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
The pitcher s mound was not moved back to its present position of until Young s fourth season he did not wear a glove until his sixth season.,after his retirement he played in the first half of the regular season he moved back to the new york yankees.,The pitcher s mound was not moved back to its present position of feet six inches until Young s fourth season. He did not wear a glove until his sixth.,1418,0.738549691,0.001294402,-4.612641335,0.941611479,0.771536231,-1.535513282
Around BC they ceased to be used for the decoration of monumental buildings but were still shown on antefixes of smaller structures throughout the next century.,it was also used as a decoration for works of art that were painted on the walls of walls of the walls.,Around BC they stopped being used to decorate monumental buildings but were still shown on parts of the roof tiles LRB antefix RRB of smaller buildings throughout the next century.,1419,0.619625974,0.910564005,-2.881257057,0.907047768,0.999785066,-3.465039968
Interview on YouTube YouTube.com Retrieved on The video was shot in the Los Angeles International Airport and at the Los Angeles Department of Transportation and was directed by John Hillcoat.,in the movie was shot in los angeles california it was shot at the los angeles angeles angeles area of los angeles. it was filmed at los angeles high school and was shot on the location.,The video was shot at the Los Angeles International Airport.,1420,0.940541359,0.986449361,-3.52836132,0.83809313,0.950846374,-1.521761775
Fulacunda is a town located in the Quinara Region of Guinea Bissau.,kauai is a commune. it is found in the region pays de la loire in the west of location.,Fulacunda is a town in center of Guinea Bissau.,1421,0.979141474,0.008447377,-4.437690258,0.793839466,0.561453521,-2.843853951
On the anterior side of the head are the maxilla and lower mandible for the mouth a pair of nostrils and two lidless eyes.,the mouth is the mouth of the head and the mouth has a single tooth. the mouth opens for the mouth and the tongue is put inside the mouth.,On the top side of the fish there is a mouth a pair of nostrils and two lidless eyes.,1422,0.969573855,0.221968263,-3.102674723,0.874635756,0.967407167,-2.160332441
He served as Secretary of State from to.,he served as president of the u. s. senate from to.,He served in the House of Representatives LRB as Speaker RRB in the Senate and was Secretary of State.,1423,0.97134918,0.576191485,-3.722269535,0.846263766,0.009273722,-4.313778877
Capian is a commune in the LOCATION department in LOCATION in south western LOCATION.,it is found in the region location in the location department in the southwest of location.,Capian is a commune. It is found in the region LOCATION in the LOCATION department in the southwest of LOCATION.,1424,0.82787329,0.434252828,-4.114869595,0.957796931,0.991619766,-2.918226004
Yumi Matsutoya formerly known by her maiden name Yumi Arai also became a notable singer songwriter during this period by the variety of sounds she produced.,she was also known for her work as a manga artist. she was the most popular fan of her time in the period of his life.,History Yumi Matsutoya Yumi Matsutoya also known as Yuming Yumi Arai or Karuho Kureta is considered by many the mother of modern day J Pop.,1425,0.716233247,0.619547367,-3.190139294,0.622245479,0.998830974,-4.224834919
Metallic bonding accounts for many physical properties of metals such as strength malleability ductility thermal and electrical conductivity opacity and luster.,other things such as the physical properties of metals and other metals such as metallicity of metal and magnetic resonances.,The metallic bond accounts for many physical characteristics of metals such as strength malleability ductility conduction of heat and electricity and luster.,1426,0.742222462,0.833036065,-3.315372705,0.919772209,0.999903381,-2.103350878
Popular histories usually refer to the joint reigns as those of PERSON and Mary.,person lrb rrb was the wife of person and wife of king person of location.,Popular histories usually call their joint reigns as those of PERSON and Mary.,1427,0.907305971,0.035164468,-6.24982214,0.804126531,0.999314129,-1.642511845
The ORGANIZATION are an ORGANIZATION team based in LOCATION LOCATION.,location is a team of organization in location location. they play in location.,The ORGANIZATION are a professional American football team based in LOCATION LOCATION.,1428,0.95934236,0.266650259,-4.009961605,0.831943828,0.777677536,-1.971265554
As a caricaturist Rodr guez Castelao focussed on the everyday in a humorous way although after experiencing the Spanish Civil War he turned to using his art to denounce the cruelties of Fascism in a collection of paintings.,in he wrote a novel about the war of the spanish civil war which he wrote about the violence of the war against the spanish government. he wrote an essay about his life in which he described the violence that he wrote in the war.,As a caricaturist Castelao focussed on the everyday in a humorous way although after the cruelty and tragedy of the Spanish Civil War he turned to using his art to denounce the misery of Fascism.,1429,0.948410928,0.995853722,-3.538021803,0.465386942,0.999777138,-1.785127163
During the Middle Ordovician there was a large increase in the intensity and diversity of bioeroding organisms.,after the end of the cambrian period there was a lot of increase in marine life. this resulted in a large increase of marine life during the last decade.,During the Middle Ordovician there was a large increase in bioeroding LRB shell and rock boring RRB organisms.,1430,0.983402491,0.987885952,-3.108420134,0.941370223,0.924158037,-4.140830517
The county was formed in from the western part of Macon County.,in the united states the county was divided into the new county of jackson county in.,Clay County North Carolina southeast,1431,0.974734187,0.992236972,-4.327189445,0.790217258,0.004495137,-4.905348301
An abortion can occur spontaneously due to complications during pregnancy or can be induced in humans and other species. In the context of human pregnancies an abortion induced to preserve the health of the gravida LRB pregnant female RRB is termed a therapeutic abortion while an abortion induced for any other reason is termed an elective abortion.,a pregnancy lrb pregnancy rrb is a term used to describe a pregnancy that is caused by the pregnancy of a woman who is pregnant or is pregnant with a pregnant woman or a female in pregnancy.,This is called an induced abortion.,1432,0.457983426,0.982708931,-3.237402439,0.745531842,0.704648495,-3.784025908
Music in Theory and Practice Vol p..,in music music music and music theory and performance.,It lowers a note three semitones.,1433,0.937160254,0.997949958,-4.475204468,0.677580949,0.000662899,-6.918671131
The sleeve notes describe it as The Final Cut A requiem for the post war dream by PERSON music performed by PERSON.,the music of the film was written by person and person. the music for the album was composed by person.,Notes,1434,0.879311443,0.164391086,-2.771636009,0.688364435,0,-7.017971039
