source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
Naismith is buried with his first wife in Memorial Park Cemetery in Lawrence KS.,he is buried in cedar cemetery in boston massachusetts. his grave is in the city of springfield cemetery.,Naismith is buried in Memorial Park Cemetery in Lawrence KS.,1474,0.819657266,0.142548189,-4.485613346,0.904545665,0.998698175,-1.998462677
Both countries are members of the ORGANIZATION LRB Organisation of the ORGANIZATION RRB the next eleven and the NUMBER.,the organization lrb organization rrb is one of the organization members of organization.,Both are also members of the ORGANIZATION LRB Organisation of the ORGANIZATION RRB as well as the Next eleven and NUMBER.,1475,0.616183006,0.346436203,-4.781957626,0.937205873,0.999916553,-1.28228271
It is situated NUMBER k north of the capital Chi in u and is located on the river R ut a tributary of the LOCATION on a hilly landscape in the B l i steppe.,it is located on the northern bank of the river lrb m rrb in the western part of the city of location.,The city is NUMBER km north of the capital Chi in u on the small river R ut a branch of the LOCATION LRB ORGANIZATION RRB. It is located on a hilly landscape that in the Middle Ages was covered with forest This forest has since been almost entirely cut down.,1476,0.533226323,0.697902203,-3.703840733,0.595617706,0.99673003,-3.250312328
On July the federal parliament did not elect Havel the only candidate due to a lack of support from Slovak MPs.,in the first round of the number election the organization had to support the candidate for the presidential election.,On July the federal parliament did not elect Havel the only candidate because Slovak MPs did not support him.,1477,0.837176561,0.001730916,-3.955490112,0.982982397,0.999088407,-1.431542158
That year PERSON finished the championship in fourth place behind ORGANIZATION Platense and LOCATION with nine victories nine ties and three defeats.,in number person won the first time he won a tiebreaker with person and organization and person won two straight wins.,That year PERSON finished the championship in fourth place behind ORGANIZATION Club Atl tico Platense and LOCATION with nine victories nine ties and three defeats.,1478,0.646913526,0.999213755,-5.234342575,0.936254708,0.896253407,-1.871195436
Mean time to data loss of a given RAID may be higher or lower than that of its constituent hard drives depending upon what type of RAID is employed.,when a raid raid is used to reduce the size of an attack on a raider lrb usually called the raid raid rrb.,Mean time to data loss of a given RAID may be higher or lower than that of its hard disks. This depends on the type of RAID used.,1479,0.586572334,0.009579505,-5.756982803,0.951860392,0.981877446,-1.807413697
Mullah Mohammed Omar LRB born c. RRB often simply called Mullah Omar is the spiritual leader of the Taliban movement that operates in parts of Afghanistan and Pakistan.,he is also known for his teachings in afghanistan afghanistan and afghanistan where he is believed to be the leader of the militant islamic movement.,Mullah Mohammed Omar LRB Pashto His name is often shortened to Mullah Omar.,1480,0.716341327,0.999928415,-3.054209709,0.576240162,0.999488413,-2.90891099
Bayernliga is the title of several sports leagues in the German state of LOCATION.,the organization is a german football club which plays in the german bundesliga in location.,The Bayernliga LRB English Bavaria League RRB is the highest level of soccer in LOCATION.,1481,0.839625895,0.999863386,-4.104153633,0.662906467,0.999660313,-4.659557343
Dance Dance Revolution has been given much critical acclaim for its originality and stamina in the video game market.,it has been used in many video games and video games such as wiiculater and dance revolution.,They are called light standard and heavy.,1482,0.668436596,0.998693228,-4.363313675,0.757985317,0.000114868,-5.897917271
Some developers also specialize in certain types of games such as computer role playing games or first person shooters.,some players may choose to play in action games such as action games and action games.,Some games are only for one system.,1483,0.622327908,0.982866585,-3.314100504,0.808773725,0.079707392,-3.940727949
Edmund R diger Stoiber LRB born September RRB is a German politician former minister president of the state of Bavaria and former chairman of the Christian Social Union LRB CSU RRB.,he was the member of the stratus lrb spd rrb lrb former member of parliament rrb of the socialist party rrb.,Edmund R diger Stoiber German pronunciation tm nt t b LRB born September RRB is a German politician. He used to be the Minister President of the state of Bavaria and the leader of the Christian Social Union party LRB CSU RRB.,1484,0.471593339,0.850580156,-4.915103912,0.909543943,0,-2.883720875
Rugby union is played between two teams each of which starts the match with players on the field.,rugby union is a sport played by teams on the basis of rugby union playing on the outside of the field.,Two teams of players play against each other.,1485,0.886931539,0.999829292,-2.826520443,0.804316954,0.999534488,-2.518519163
The tornado killed NUMBER people injured more than NUMBER people destroyed more than NUMBER homes and caused more than NUMBER million in property damage at four major disaster sites.,the damage caused to number homes and number homes in location. it caused number people deaths and number people.,It destroyed more than NUMBER homes. It killed NUMBER people and injured more than NUMBER people.,1486,0.507704014,0.385129273,-5.010819435,0.85787207,0.93966645,-1.235233784
Honors in several categories are presented at the ceremony annually by the ORGANIZATION of the LOCATION to honor artistic achievement technical proficiency and overall excellence in the recording industry without regard to album sales or chart position.,in the location music awards awards are awarded for outstanding achievement in music by the performing arts in the category of pop music.,Honors in several categories are presented at the ceremony each year by the ORGANIZATION of the LOCATION to honor artistic achievement technical proficiency and overall excellence in the recording industry without regard to album sales or chart position.,1487,0.44050943,0.938256264,-4.014545918,0.975734017,0.999535084,-0.787205577
Tropical Storm Marco was the smallest known tropical cyclone on record.,tropical storm person was a tropical cyclone that was found in the late th century.,Tropical Storm Marco was the smallest tropical cyclone ever.,1488,0.89918983,0.112302326,-4.146691322,0.958009687,0.835814238,-2.031439543
Back at camp PERSON decided to break his alliance with PERSON after finding out that PERSON wanted to take PERSON to the final two.,in number person and person tried to find out person s location but person tries to try to find person and he could not win.,Back at camp PERSON wanted to break his alliance with PERSON after finding out that PERSON wanted to take PERSON to the final two.,1489,0.801380052,0.000851985,-5.479300499,0.97173824,0.980140984,-1.052666664
 the municipalities Glinde Oststeinbek Havighorst and Sch nningstedt were amalgamated to the Amt Glinde.,the glammenstedstede is the biggest and largest town in the district of nordbeken.,In the town administration of Glinde Oststeinbek Havighorst and Sch nningstedt were brought together to the Amt Glinde.,1490,0.617204558,0.918312192,-5.064759731,0.846182853,0.999370992,-2.057836294
One of the first people to settle in the fledgling town was Joseph B. Sartell who arrived in and worked as a millwright at a local sawmill.,he was hired as a blacksmith at a sawmill where he worked as a lumberwright.,He came in and worked as a millwright at a local sawmill.,1491,0.472091333,0.999608934,-3.319324732,0.852498615,0.999699235,-1.386637807
Sports ORGANIZATION broadcasts the six annual Grand Sumo tournaments high school baseball championships from LOCATION Olympic Games National Sports Festival of LOCATION and a range of other sports.,organization is a national sports event held annually in location location and location.,Sports including the six national Sumo tournaments and other events.,1492,0.359731086,0.925659478,-4.260392666,0.820533307,0.977359772,-3.664366722
