source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
Map of LOCATION Government site The city of LOCATION is the capital of the district.,location is the capital of the district of location. the city of location is located in the district.,The city of LOCATION is the capital.,637,0.867954135,0.319809437,-2.049353838,0.36712698,0.920637608,-1.393852115
Ford Motor Company eventually decided on the name Edsel in honor of Edsel B. Ford son of the company s founder Henry Ford.,in the ford ford ford lrb ford ford rrb was the first ford ford in the united states.,It was named after Henry Fords son Edsel Ford.,638,0.584961086,0.013841077,-5.399680138,0.840120975,0.999781072,-2.985520601
It is directly elected at least once in every five years under the system of proportional representation by means of the single transferable vote LRB ORGANIZATION RRB.,in the united states there is a total of number members elected by the state assembly in each year.,Election of the D il,639,0.577167164,0.001169327,-4.254926205,0.343968981,0.002456572,-3.943000317
Hush PERSON ,person person lrb born october number rrb,Rock a bye Baby and PERSON are two very well known lullabies.,640,0.953194559,0.010989331,-9.013780594,0.743311294,0.406137735,-5.330347061
Video poker is a single player computer game that functions much like a slot machine most video poker machines play draw poker where the player bets a hand is dealt and the player can discard and replace cards.,a card game game is played by a card player using a card card card.,There are many different kinds of poker. In draw poker each player is dealt five cards.,641,0.285036253,0.088647515,-3.794465065,0.755854358,0.827465236,-3.279542446
Despite having previously worked with him she teamed up with him again and wrote the duet Hate That I Love You.,he wrote a song called love i love love love you you love love me i love you., Hate That I Love You LRB live RRB ,642,0.637524703,0.003382767,-3.791203737,0.753456062,0.600796461,-4.453496933
The population of the region as of the census was making it the most populous English region.,the district is the largest city in the region of the uk.,Its population as of the census was making it the most populous English region.,643,0.58863645,0.99622041,-3.518637657,0.578242946,0.932175338,-0.794087172
Macleans was the first public school in New Zealand to use the Whanau House System dividing the school up into houses or families of about students each with two classes of or so students for each year level.,in the middle of the year the school was divided into two separate houses which were separated from the rest of the school and was divided between two houses.,This is dividing the school up into eight houses. Each house contains about students in total with two classes of students in each year.,644,0.641786098,0.98979038,-3.015152454,0.844581742,0.999906659,-2.752233505
In when Smith learned of Gee s affair with Gertrude Saunders another performer she ended the marriage though she never sought a divorce.,she had a daughter in the late s and divorced her husband in.,In Smith found out that Gee was having an affair with another performer called Gertrude Saunders.,645,0.42341166,0.005058913,-4.279171467,0.767268576,0.999915004,-1.651556969
He established so great a reputation that he was summoned to Paris from LRB he revived his opera Xerxes RRB until producing his Ercole amante.,he was able to become a famous singer lrb rrb and he became famous after his first performance of his own operas lrb e. rrb.,Cavalli became so famous that he was invited to Paris in where he performed his opera Xerxes. He visited Paris again in.,646,0.837501465,0.999807715,-4.46608448,0.771257815,0.999817908,-2.232876062
Aalst LRB North Brabant RRB a village in the Netherlands in the province of North Brabant,it is found in the region brabant in the brabant province in the north of location.,Aalst LRB Zaltbommel RRB a village in the Netherlands in the province of Gelder,647,0.847649099,0.998041868,-3.435594082,0.895871341,0.773258209,-3.124170542
It is a co official language in Catalonia Spain LRB known as Aranese in Aran Valley RRB.,it is spoken in the region arad in the location region of location in the southwest of location.,Dictionary LRB written in Occitan language RRB ,648,0.83537221,0.005693494,-4.868152142,0.812237351,0.397195965,-3.267711401
The palace stands at the bottom of the Royal Mile in Edinburgh at the opposite end to Edinburgh Castle.,the royal hotel is on the royal mile in the royal gardens. it is one of the tallest buildings in london.,The Palace of Holyroodhouse or informally Holyrood Palace founded as a monastery by David I of Scotland in has served as the principal residence of the Kings and Queens of Scotland since the fifteenth century.,649,0.961297393,0.997827888,-3.521367311,0.825517596,0.009135209,-3.079586506
PERSON LRB born January NUMBER NUMBER RRB better known as DJ BoBo is a successful Swiss singer songwriter dancer and music producer.,person lrb born number january number rrb is a swiss jazz musician.,PERSON LRB born January NUMBER NUMBER RRB better known as DJ BoBo is a Swiss singer songwriter dancer and music producer.,650,0.464059737,0.955695152,-4.449569225,0.929250682,0.993518829,-1.512033463
On the October NUMBER NUMBER episode of Raw PERSON and PERSON lost their title to CM Punk and PERSON.,number person and person defeated person on raw and person on november number.,PERSON and PERSON were joined by PERSON but on the October NUMBER NUMBER episode of Raw PERSON and PERSON lost their championship to CM Punk and PERSON.,651,0.743784952,0.525246918,-4.545241356,0.945897178,0.564248443,-1.351636171
The terror birds lived in woodlands and grasslands.,the birds lived in the wild and lived in wild forests.,Terror birds,652,0.972587824,0.973207891,-2.699189901,0.798426135,0.943022847,-3.668757915
May NUMBER ndash Emperor PERSON of LOCATION LRB d. NUMBER RRB ,number person lrb d. number rrb was a roman emperor of location.,May NUMBER Emperor PERSON of LOCATION LRB died NUMBER RRB ,653,0.899821818,0.771021843,-5.533243179,0.814117668,0.665036678,-2.5896945
It is a city overshadowed somewhat by its proximity to the Australian federal capital city of LOCATION it has effectively become a de facto district of the nearby capital city as it lies on the Australian Capital Territory border and is approximately from LOCATION s CBD Civic.,it is a city of the state of location. it is the capital of the city of location and a suburb of the capital city.,It is really now a part of the capital city as it is on the Australian Capital Territory border and is only from LOCATION s CBD.,654,0.383175666,0.448887795,-2.707522631,0.833751688,0.999820113,-1.85781014
His conducting debut with the Concertgebouw Orchestra was on November substituting for Carlo Maria Giulini.,he also sang the last symphony on the piano concerto in november.,On November the famous conductor Carlo Maria Giulini was not able to conduct a concert of the Concertgebouw Orchestra so the young Bernard Haitink conducted instead.,655,0.527574699,0.002735236,-4.168889523,0.767035863,0.999856293,-2.953740835
The United Kingdom first claimed Victoria Land on January and then claimed Enderby Land in.,in the first world war the australian territory of tasmania became part of the united kingdom. it was claimed by the australian government on january.,Victoria Land was first claimed for Britain on January and Britain claimed Enderby Land in.,656,0.979572296,0.731466711,-3.612990379,0.942178057,0.98172015,-1.824693322
