source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
The only player who still wears is Mariano Rivera of the New York Yankees.,the new name of the yankees is new york yankees. this was named after the yankees manager al al.,As of New York Yankees pitcher Mariano Rivera was the last player using.,717,0.981811404,0.017322088,-3.93968749,0.93976358,0.999957025,-2.627398252
The Sea of Monsters is a fantasy adventure novel based on Greek mythology written by Rick Riordan published in.,the game is set in a fantasy world set in the time of titan. it is based on the mythology of titan titan.,The Sea of Monsters is a fantasy adventure novel based on Greek mythology. It was written by Rick Riordan and published in.,718,0.878438064,0.920995414,-3.289391994,0.678485316,0.883552551,-1.020952463
Initially it maintained characteristics of both a tropical and subtropical cyclone although deep convection continued to organize near the center based on the observations the National Hurricane Center initiated advisories on Tropical Storm Barry at UTC on June while the storm was centered about miles LRB km RRB west of Key West Florida.,the hurricane system moved west to the northwest of the state of florida on july and became a tropical storm while miles lrb km h rrb.,On June the National Hurricane Center named the storm Tropical Storm Barry. Barry was now miles LRB km RRB to the west of Key West Florida.,719,0.31640323,0.947310746,-4.203207016,0.850895257,0.999896407,-1.739299655
LID descended from the ORGANIZATION started in NUMBER.,references references references books and books references to books.,Books and references,720,0.857903302,0.024412557,-5.425825119,0.590408669,0.00079784,-7.928404808
Sawfly is the common name for insects belonging to suborder Symphyta of the order Hymenoptera.,it is a member of the pleurophaeidae family lrb insectidae rrb. it is an order of the tetraptera.,A Sawfly is an insect belonging to suborder Symphyta of the Order Hymenoptera.,721,0.964788496,0.402140737,-5.057629108,0.941450651,0.979038417,-1.676459789
The team plays at ORGANIZATION in LOCATION LOCATION which is in LOCATION LOCATION.,the organization play in location location location.,The team plays at ORGANIZATION in LOCATION LOCATION.,722,0.572882364,0.480348021,-4.163869381,0.659723496,0.975961983,-0.811450779
It evolved organically out of the Zh u dynasty script LRB see bronze script RRB arising in the Warring State of Qin.,the chinese script lrb chinese script rrb is a form of chinese script. it is used to write chinese characters.,Seal script LRB Chinese Simplified Traditional pinyin zhu nsh RRB is an ancient style of Chinese calligraphy.,723,0.926353094,0.071751431,-3.302149534,0.476905939,0.87808162,-4.265410423
The governorate was created in out of the territory of the Duchy of Courland and Semigallia that was incorporated into the Russian Empire as the province of Courland with its capital at Jelgava LRB called Mitau at the time RRB following the third partition of the Polish Lithuanian Commonwealth.,it was divided into two parts of location lrb part of location rrb. it was part of the duchy of location which was divided between the united kingdom of location.,It was formed in during Third Partition out of territory of Duchy of Courland and Semigallia.,724,0.539125801,0.179238349,-4.642442703,0.841215424,0.999331117,-1.785615921
South of LOCATION ,the location is a small town in the location area of location near the mouth of the river person near location and location on the north bank of the location.,LOCATION meaning either fort or ridge of the thicket is a former royal burgh and town within the LOCATION and LOCATION council area of LOCATION and is situated close to the LOCATION near the mouth of the River Nith.,725,1.000000119,0.004699113,-4.464474678,0.836969256,0.045664754,-4.702091694
The discography of English rock band ORGANIZATION consists of NUMBER studio albums LRB one of which is a mixture of live and studio RRB three live albums LRB not re counting the mixed album RRB six compilations three box sets one EP NUMBER singles NUMBER music videos and four video albums.,rc rcb lrb rcb rcb, RCB ,726,0.056577126,0.167216405,-6.589276314,0.57376597,0,-5.72288847
Grigny is a commune in the Pas de Calais department in the Nord Pas de Calais region of France.,it is found in the region nord pas de calais in the pas d partement in the north of france.,Grigny Pas de Calais is a commune. It is found in the region Nord Pas de Calais in the Pas de Calais department in the north of France.,727,0.852634954,0.999486148,-4.778579712,0.971460938,0.998029172,-1.753457189
It broadcasts a high definition digital signal on UHF channel from a transmitter northwest of the city in Laurel Ridge State Park along the Cambria and Westmoreland County line.,it is located in the city of pittsburgh pennsylvania. it is the largest television station in the world.,It is owned by Cox Enterprises which also owns WPXI TV in nearby Pittsburgh.,728,0.580369831,0.000740816,-3.372128248,0.782242045,0.000601304,-3.611827374
is about kilometres in diameter and orbits Jupiter at an average distance of Mm in. days at an inclination of to the ecliptic LRB to Jupiter s equator RRB in a retrograde direction and with an eccentricity of..,it is located at about km lrb km rrb at an inclination of about km and at inclinations of about kilometres lrb inclinations rrb.,is about kilometres in diameter and orbits Jupiter at an average distance of km in. days at an inclination of to the ecliptic LRB to Jupiter s equator RRB with an eccentricity of..,729,0.566706521,0.932471871,-4.713542461,0.613365827,0,-0.663341761
An ardent European he served as a Member of the ORGANIZATION NUMBER where he was also the Vice President of the ORGANIZATION.,he was a member of the organization and was the president of organization an organization. he was also the founder of organization.,An supporter of the ORGANIZATION he served as a Member of the ORGANIZATION NUMBER where he was also the Vice President of the ORGANIZATION.,730,0.9045344,0.511749685,-3.299813271,0.937396619,0.844477296,-1.384476185
Gotha is a Kreis LRB district RRB in the middle of Thuringia Germany.,eisenach is a german state in the east of germany in the west of germany.,Gotha is a Kreis LRB rural district RRB in the middle of Thuringia Germany.,731,0.899342597,0.4370372,-3.596615076,0.731869704,0.990629315,-1.570008039
If there is enough memory on the machine and an active network connection the Live CD can update packages.,however there is a new version of the linux distribution which can also be used to connect to a client with a special disk port.,If there is enough memory on the machine and a network connection the Live CD can update packages.,732,0.959403098,0.000319206,-3.952217579,0.959387657,0.982122183,-0.889929354
The capital LOCATION is on LOCATION and is the nation s largest city followed by LOCATION LOCATION LOCATION and Semarang.,location is the capital of the province of location.,The capital of LOCATION is LOCATION on Java.,733,0.351903009,0.790450096,-3.092406988,0.75688368,0.034288026,-4.100093842
LOCATION district is subdivided into three subdistricts LOCATION PERSON and PERSON.,person is a district located in the district of location location location.,The LOCATION district is subdivided into three subdistricts LOCATION PERSON and PERSON.,734,0.873264293,0.144399196,-4.16733408,0.936397003,0.986122191,-0.807615995
