source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
The radio show was later canceled and replaced with Wretched Radio hosted by Friel.,the show began being run by the radio station dr. person.,The radio show was later canceled and Wretched Radio began hosted by Friel.,1302,0.655426538,0.03585301,-4.910203934,0.864754753,0.667974174,-2.210006952
The total area is. km making it a population density of inhabitants per km.,it was found in the province of location in the th century.,In its population was.,1303,0.746797992,0.00031668,-4.631398201,0.786013185,0.000157287,-4.666658878
Now available in satellite Measat platform along with other MBC Radio stations.,it has been broadcast by satellite and satellite channels lrb rrb.,RHTV is now available in satellite Measat platform along with other MBC Radio stations.,1304,0.821299299,0.25567174,-5.643437862,0.963091174,0.885362566,-1.683566093
PERSON took part in all of Powderfinger s recordings at the same time writing and releasing an EP and studio album with Drag.,he has also worked with the beatles and the rolling stones.,PERSON played on all of Powderfinger s recordings. While playing and recording with them he was also writing and recording with Drag.,1305,0.446404015,0.005642507,-4.517371178,0.721925896,0.999906063,-3.75500989
It is the ninth animated feature in the Walt Disney Animated Classics series and the fourth package film by Disney.,the jimi hendrix hendrix act actuated by the famous jimi hendrix jimi hendrix.,Cliff Edwards Jiminy Cricket,1306,0.648276886,0.781191707,-4.649159908,0.769302356,0.016338689,-5.734311104
He would publicly maintain that he had lost all interest in the project.,he said that he had not been able to get enough money to make sure that he could not be found.,He would publicly say that he had lost all interest in the project.,1307,0.916750193,0.014239938,-2.974798441,0.973298785,0.618690789,-1.549600601
Paulo Roberto Jamelli J nior known as Jamelli LRB born July in S o Paulo RRB is a former Brazilian footballer who played mainly as a forward.,he has played for brazil national team.,He has played for Brazil national team.,1308,0.232574014,0.35579595,-4.259908676,0.410509722,0.452367157,-4.091923714
Three nationwide strikes against the British Empire in NUMBER NUMBER and NUMBER all began in LOCATION.,in number there were number strike strikes in the location and location.,Three nationwide strikes against the British Empire in NUMBER NUMBER and NUMBER began in LOCATION.,1309,0.686571205,0.239058569,-4.846765518,0.965785655,0.982215166,-1.011329174
The play was an international success and is believed to have led to his Nobel Prize in Literature.,he was awarded the nobel prize in literature for his work in the history of literature.,He won the Nobel Prize in Literature in.,1310,0.821374337,0.984041512,-3.030915499,0.654436004,0.987320065,-2.367993832
They are also often associated with lava volcanoes in the case of such close proximity mud volcanoes emit incombustible gases including helium whereas lone mud volcanoes are more likely to emit methane.,they can also be called hot volcanos because they can cause volcanic eruptions which can also cause volcanic ash and ash.,They are also often linked with lava volcanoes as well. However instead of spitting out magma mud volcanoes spit out gases like methane and carbon dioxide.,1311,0.51921247,0.997377634,-3.284076214,0.863718454,0.998965144,-3.072271585
The prospects for the league were originally cloudy. ,the name of the brewery has been changed to gertner lrb rrb.,Waterbury Spirit LRB RRB ,1312,0.944840193,0.000229341,-5.452872753,0.786439843,0.000491288,-7.349953651
Dierrey Saint Julien is a commune in the Aube department in north central France.,it is found in the region pays de la loire in the vend e department in the north of france.,Dierrey Saint Julien is a commune of the Aube d partement in the north central part of France.,1313,0.969611049,0.978989601,-4.762243271,0.976610839,0.999771893,-2.826472998
This article refers to the British conductor Daniel Harding.,the website has a lot of websites and websites.,Other websites,1314,0.756731672,0.000121617,-5.086520672,0.756481669,0.000203075,-6.881222248
It belongs to LOCATION region of tourism.,person lrb number rrb is a large anglican church in location.,Wooden church of PERSON LRB one of the few outside north eastern LOCATION RRB ,1315,0.946261883,0.001478765,-6.213528156,0.814043838,0.001248037,-5.691175938
His major works include the novels Querelle of LOCATION The Thief s Journal and Our Lady of the Flowers and the plays The LOCATION The Blacks The Maids and The Screens.,the organization is a work in literature and history.,ORGANIZATION in Law and Literature Vol.,1316,0.263859971,0.196819142,-5.043746948,0.448997216,0.056633424,-5.707824707
Charley caused approximately billion LRB USD USD RRB in damage to the United States making it the fourth costliest hurricane in U.S. history and the second costliest at the time. Although the storm caused serious damage much of this was limited to a narrow swath associated with the hurricane s eye wall.,it was the second largest hurricane to hit the united states and the second worst hurricane in the world.,The damage caused by Charley made it the second costliest storm in U.S. history only to Hurricane Andrew.,1317,0.297185441,0.992044628,-2.839171648,0.436470618,0.998837531,-2.752625942
It was distributed by Walt Disney Pictures and Buena Vista Distribution.,the streets of gold street are named after their city of gold., Streets of Gold ,1318,0.7627925,0.000394234,-4.555677414,0.752057311,0.001653858,-6.321910381
Upper Class is the equivalent of business class on all ORGANIZATION flights.,the organization is the name for the organization in the location.,Upper Class is the name for LOCATION s business class.,1319,0.848523819,0.000269874,-4.664348602,0.856653761,0.694587946,-4.200182915
She is best known for playing Stella Malone on the Disney Channel sitcom Jonas LRB now titled Jonas L.A. RRB.,she has also said that she was never a part of anything.,She also has a song written about her performed by The Summer Set.,1320,0.505189384,0.000164544,-3.81669116,0.790850442,0.001127651,-4.627031326
The name for the LOCATION in Middle Persian is Eran Shahr which means Aryan Empire.,in location the empires empires of location and location spread across the continent to include location location and the location.,Their cultural influence extended far beyond the empires territorial borders reaching as far as LOCATION PERSON.,1321,0.982662976,0.008002992,-6.013842583,0.791105001,0.001316462,-5.086531639
Incorrect HAL said that Everything was going extremely well. ,he said that he was not going to be well so he said it was not true.,Incorrect HAL said that Everything was going extremely well.,1322,0.883280456,0.003059201,-3.399524689,0.952928536,0.830787659,-4.06691885
LOCATION RRB is the biggest city and the capital of the Brazilian state of Acre.,location is a city of location in the brazilian state of location.,LOCATION is a Brazilian city and capital of the state of Acre.,1323,0.777753192,0.303863108,-3.879072666,0.682796836,0.999383628,-3.27383709
In the decimal system each digit is how many of a certain power of NUMBER are needed to get the value.,the number digit lrb number digit rrb is the digit of the decimal digit used to represent the number of decimal decimal decimal.,In the decimal system LRB which is base NUMBER RRB each digit is how many of a certain power of NUMBER are needed to get the value.,1324,0.966849744,0.265187621,-4.766975403,0.964448572,0.600264192,-2.347021341
Termites are major detrivores particularly in the subtropical and tropical regions and their recycling of wood and other plant matter is of considerable ecological importance.,the protists are a part of the plant life which is associated with the phytophae.,Termites are major detrivores particularly in the subtropical and tropical regions.,1325,0.446515326,0.575050235,-3.870828867,0.853502568,0.9986552,-1.620333076
Pierre Auguste Renoir LRB February December RRB was a French artist who was a leading painter in the development of the Impressionist style.,he was born in paris lrb december rrb in paris november rrb.,Pierre Auguste Renoir LRB February December RRB was a French artist. He was a leading painter in the development of the Impressionist style.,1326,0.38976648,0.019428857,-5.964962006,0.54070656,0.999335229,-0.907515287
