source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty
The history of the Constitution of Australia began with moves towards federation in the th century which culminated in the federation of the Australian colonies to form the Commonwealth of Australia in.,the australian constitution made australia the first country to become the commonwealth of australia from the first world war.,The history of the Constitution of Australia began with moves towards federation in the th century. This led to the Australian colonies joining together to form the Commonwealth of Australian.,1258,0.6093048978560042
Pf ffikon contains a total of twelve municipalities ,statistics of spispoli is a municipality of the province of greece.,Pf ffikon contains municipalities ,1259,0.9742369651794434
A gag is usually a device designed to prevent speech often as a restraint device to stop the subject from calling for help.,a choke is a term used to describe a medical device used to protect a patient from a sound. it is often used to prevent arrest.,A gag is any thing used to stop a person from speaking.,1260,0.9631749391555786
The Italian Football Championship of NUMBER was a major event in the footballing history of LOCATION.,number number is a football competition held in location location.,Statistics of Italian Football Championship in season NUMBER.,1261,0.5823301891289135
Released under the GNU General Public License Squid is free software.,it is licensed by the free public license as well as licensed by free software.,It is licensed under the GNU General Public License.,1262,0.8933308124542236
Lake PERSON was formed by the LOCATION during the ice age.,person was the first ice ice lake formed by the ice age in location.,PERSON ,1263,0.9661150574684143
NUMBER LRB O O RRB LRB on line text RRB.,in the text lrb o o o rrb,JPG PERSON ,1264,0.5869943648576736
In principle the term borough designates a self governing township although in practice official use of the term varies widely.,the borough borough borough is a borough in the county borough of location. the borough has a borough council.,In principle the term borough means a self governing township.,1265,0.8230095960962491
It replaced the Nanjing based romanization systems that had been common until late in the th century.,the modern chinese language was replaced by the chinese language which was developed during the th century.,It replaced the Nanjing based romanization systems that was common until the late th century.,1266,0.9754446148872375
Two new characters Alejandro and Sierra joined the cast at the beginning of this season.,in the beginning of the season the band joined the new members of the new year and new members.,The names of the fictional players are Ezekiel Tyler Lindsay Noah Harold LeShawna Duncan Courtney Bridgette Alejandro Sierra Cody Heather Izzy DJ Gwen and Owen.,1267,0.9641074538230896
Canobbio is a municipality in the circolo Vezia of the district of Lugano in the canton of Ticino in Switzerland It is not to be confused with Cannobio in nearby Italy.,it is found in the region del monte montero in the canton of ticino in switzerland and in the province of location.,Canobbio is a municipality of the district Lugano in the canton of Ticino in Switzerland It is not to be confused with Cannobio in nearby Italy.,1268,0.5532604189855712
The axis of the mutual orbit of the two components points towards ecliptic coordinates LRB RRB LRB NUMBER NUMBER RRB with NUMBER degrees uncertainty.,the ecliptic lrb eclipses lrb number rrb is the polar axis of the polar circle lrb location rrb.,The axis of the mutual orbit of the two asteroids points towards ecliptic coordinates LRB RRB LRB NUMBER NUMBER RRB with NUMBER degrees uncertainty.,1269,0.6153190151957058
It is a remastered version of Ubuntu made with reconstructor.,it was made by the u. s. version of the original and re created version of mutate.,It is made with reconstructor.,1270,0.969802737236023
ORGANIZATION NUMBER is an Italian commercial television channel on the ORGANIZATION network.,organization is an italian television television network owned by organization.,ORGANIZATION NUMBER is an Italian commercial television station on the ORGANIZATION network.,1271,0.811416049366412
The City of LOCATION also known simply as LOCATION is the capital city of the LOCATION on the Italian peninsula near the LOCATION.,location is a city in the location region of location.,LOCATION is the capital of the tiny nation of LOCATION.,1272,0.38666905073019175
LOCATION i Gradi ka Stara LRB LOCATION and Stara Gradi ka RRB is a Croatian song promoting the Usta e O. The lyrics celebrate the World War II crimes against the Serbs.,in number the croatian national anthem lrb o o o rrb was adopted by the croatian communist party lrb rrb and the organization lrb g o o z o o r rrb lrb zb.,LOCATION i Gradi ka Stara is a Croatian song promoting the Usta e O. The lyrics celebrate the World War II crimes against the Serbs.,1273,0.8068820834159851
He helped to shape the sound and look of heavy metal and is seen as being the person who first introduced horror imagery to rock n roll and whose stagecraft and showmanship have permanently transformed the genre.,he is best known for his work with the band and his music video and music video for the band death metal and death metal bands.,He helped to shape the sound and look of heavy metal.,1274,0.5713429245746361
Originally started as an independent service in it became part of the MSN family in.,in it became a part of the organization in the middle.,It started in.,1275,0.6243125796318054
 RRB Tout Metz retrieved June.,it was found by the british army lrb june rrb on july.,There was a city here in Roman times that they called Divodurum.,1276,0.9493054151535034
The LOCATION gets its name from the lucrative Chinese silk trade a major reason for the connection of trade routes into an extensive trans continental network.,the location is the main trade link of the location region of location.,In the LOCATION it goes to LOCATION and LOCATION.,1277,0.4320194260129389
